date,merged_apy,merged_tvl,merged_apy_scaled,merged_tvl_scaled
2025-02-14,139.04188,31120441.0,-0.03564497060181248,1.762297274081037
2025-02-15,72.56249,29246473.0,-0.6042394078015444,1.6125820755264952
2025-02-16,80.20892,27240983.0,-0.5388399274146582,1.452359311024034
2025-02-17,93.63515,27826407.0,-0.4240061467412172,1.4991300511853356
2025-02-18,123.06848,24438242.0,-0.17226455124426718,1.2284425070487497
2025-02-19,89.92384,25838519.0,-0.45574876984175616,1.3403135470485568
2025-02-20,102.73349,27677578.0,-0.3461885627990088,1.4872397930348902
2025-02-21,149.09871,28277317.0,0.05037052373204634,1.5351541882998587
2025-02-22,74.55309,27572032.0,-0.5872139193503149,1.4788075037179766
2025-02-23,65.50054,29120247.0,-0.6646398640298979,1.6024976180262893
2025-02-24,165.17844,22706819.0,0.18789953880985671,1.090115524823386
2025-02-25,245.49143,23215789.0,0.8748119690965622,1.1307781960153727
2025-02-26,215.4476,22045968.0,0.6178488018627107,1.0373187648573847
2025-02-27,141.12662,20885236.0,-0.017814308091103896,0.9445854728008445
2025-02-28,147.61478,23281902.0,0.03767855494000708,1.136060101000963
2025-03-01,81.47243,27859490.0,-0.5280331983314608,1.5017731208182108
2025-03-02,180.2417,28587047.0,0.316734743857515,1.5598991617723503
2025-03-03,162.36051,25659093.0,0.1637979439784626,1.3259788309723766
2025-03-04,190.42409,23865457.0,0.40382414572173453,1.182681522867556
2025-03-05,126.68066,24120713.0,-0.14136978138906645,1.2030744552560697
2025-03-06,220.40742,26962391.0,0.6602698599005775,1.4301020170917433
2025-03-07,224.09228,27057866.0,0.6917862576572326,1.437729713286126
2025-03-08,81.44192,23827865.0,-0.52829414862416,1.1796782198527433
2025-03-09,92.66691,20498358.0,-0.43228744832768284,0.9136769852565619
2025-03-10,211.96219,19797678.0,0.5880382885989712,0.857698203696153
2025-03-11,189.40106,22878368.0,0.3950742283851217,1.103820930997255
2025-03-12,135.56905,21444756.0,-0.0653478878418825,0.9892866885607919
2025-03-13,127.36943,21911718.0,-0.1354787707990166,1.026593253319329
2025-03-14,113.57008,22406767.0,-0.2535038255862539,1.0661437468865762
2025-03-15,0.19487,20066.0,-1.2231955409036088,-0.7223763266665264
2025-03-16,0.26535,19724.0,-1.222592729476882,-0.7224036497573719
2025-03-17,0.41979,20110.0,-1.2212718129510065,-0.7223728114150726
2025-03-18,0.25847,19841.0,-1.2226515737251211,-0.7223943023841879
2025-03-19,0.42891,20307.0,-1.2211938101103177,-0.7223570726756089
2025-03-20,91.31459,24620702.0,-0.4438537642838603,1.243019615691086
2025-03-21,77.99511,19670835.0,-0.5577745182858613,0.8475644527835153
2025-03-22,56.79973,19648027.0,-0.7390573965182646,0.8457422742571841
2025-03-23,0.09319,19843.0,-1.2240652041537452,-0.722394142600031
