"Time","Contracts","Funding Interval","Funding Rate"
"2024-07-16 17:00:00","SUIUSDT Perpetual","8h","0.007074%"
"2024-07-16 09:00:00","SUIUSDT Perpetual","8h","-0.008892%"
"2024-07-16 01:00:00","SUIUSDT Perpetual","8h","-0.014298%"
"2024-07-15 17:00:00","SUIUSDT Perpetual","8h","-0.005587%"
"2024-07-15 09:00:00","SUIUSDT Perpetual","8h","0.005437%"
"2024-07-15 01:00:00","SUIUSDT Perpetual","8h","-0.001336%"
"2024-07-14 17:00:00","SUIUSDT Perpetual","8h","0.000944%"
"2024-07-14 09:00:00","SUIUSDT Perpetual","8h","-0.002545%"
"2024-07-14 01:00:00","SUIUSDT Perpetual","8h","-0.007906%"
"2024-07-13 17:00:00","SUIUSDT Perpetual","8h","0.002800%"
"2024-07-13 09:00:00","SUIUSDT Perpetual","8h","-0.000470%"
"2024-07-13 01:00:00","SUIUSDT Perpetual","8h","0.006799%"
"2024-07-12 17:00:00","SUIUSDT Perpetual","8h","0.003104%"
"2024-07-12 09:00:00","SUIUSDT Perpetual","8h","0.003750%"
"2024-07-12 01:00:00","SUIUSDT Perpetual","8h","0.004199%"
"2024-07-11 17:00:00","SUIUSDT Perpetual","8h","0.007619%"
"2024-07-11 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-11 01:00:00","SUIUSDT Perpetual","8h","0.008805%"
"2024-07-10 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-10 09:00:00","SUIUSDT Perpetual","8h","0.006133%"
"2024-07-10 01:00:00","SUIUSDT Perpetual","8h","0.006957%"
"2024-07-09 17:00:00","SUIUSDT Perpetual","8h","0.002758%"
"2024-07-09 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-09 01:00:00","SUIUSDT Perpetual","8h","0.005356%"
"2024-07-08 17:00:00","SUIUSDT Perpetual","8h","0.008013%"
"2024-07-08 09:00:00","SUIUSDT Perpetual","8h","0.008508%"
"2024-07-08 01:00:00","SUIUSDT Perpetual","8h","0.008766%"
"2024-07-07 17:00:00","SUIUSDT Perpetual","8h","-0.000092%"
"2024-07-07 09:00:00","SUIUSDT Perpetual","8h","0.005196%"
"2024-07-07 01:00:00","SUIUSDT Perpetual","8h","-0.010939%"
"2024-07-06 17:00:00","SUIUSDT Perpetual","8h","-0.015387%"
"2024-07-06 09:00:00","SUIUSDT Perpetual","8h","-0.012044%"
"2024-07-06 01:00:00","SUIUSDT Perpetual","8h","-0.012741%"
"2024-07-05 17:00:00","SUIUSDT Perpetual","8h","-0.021312%"
"2024-07-05 09:00:00","SUIUSDT Perpetual","8h","-0.006966%"
"2024-07-05 01:00:00","SUIUSDT Perpetual","8h","-0.002093%"
"2024-07-04 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-04 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-04 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-03 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-03 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-03 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-02 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-02 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-02 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-01 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-01 09:00:00","SUIUSDT Perpetual","8h","-0.002610%"
"2024-07-01 01:00:00","SUIUSDT Perpetual","8h","-0.008597%"
"2024-06-30 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-30 09:00:00","SUIUSDT Perpetual","8h","0.009023%"
"2024-06-30 01:00:00","SUIUSDT Perpetual","8h","0.009820%"
"2024-06-29 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-29 09:00:00","SUIUSDT Perpetual","8h","-0.002685%"
"2024-06-29 01:00:00","SUIUSDT Perpetual","8h","0.008326%"
"2024-06-28 17:00:00","SUIUSDT Perpetual","8h","-0.001617%"
"2024-06-28 09:00:00","SUIUSDT Perpetual","8h","0.006640%"
"2024-06-28 01:00:00","SUIUSDT Perpetual","8h","0.009604%"
"2024-06-27 17:00:00","SUIUSDT Perpetual","8h","0.009477%"
"2024-06-27 09:00:00","SUIUSDT Perpetual","8h","0.004203%"
"2024-06-27 01:00:00","SUIUSDT Perpetual","8h","0.007757%"
"2024-06-26 17:00:00","SUIUSDT Perpetual","8h","0.009165%"
"2024-06-26 09:00:00","SUIUSDT Perpetual","8h","0.000600%"
"2024-06-26 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-25 17:00:00","SUIUSDT Perpetual","8h","0.008898%"
"2024-06-25 09:00:00","SUIUSDT Perpetual","8h","0.007464%"
"2024-06-25 01:00:00","SUIUSDT Perpetual","8h","-0.005422%"
"2024-06-24 17:00:00","SUIUSDT Perpetual","8h","0.006616%"
"2024-06-24 09:00:00","SUIUSDT Perpetual","8h","-0.023992%"
"2024-06-24 01:00:00","SUIUSDT Perpetual","8h","0.001204%"
"2024-06-23 17:00:00","SUIUSDT Perpetual","8h","0.006229%"
"2024-06-23 09:00:00","SUIUSDT Perpetual","8h","-0.002825%"
"2024-06-23 01:00:00","SUIUSDT Perpetual","8h","0.005350%"
"2024-06-22 17:00:00","SUIUSDT Perpetual","8h","0.006702%"
"2024-06-22 09:00:00","SUIUSDT Perpetual","8h","0.007504%"
"2024-06-22 01:00:00","SUIUSDT Perpetual","8h","0.006573%"
"2024-06-21 17:00:00","SUIUSDT Perpetual","8h","0.006541%"
"2024-06-21 09:00:00","SUIUSDT Perpetual","8h","0.007916%"
"2024-06-21 01:00:00","SUIUSDT Perpetual","8h","-0.004111%"
"2024-06-20 17:00:00","SUIUSDT Perpetual","8h","-0.007022%"
"2024-06-20 09:00:00","SUIUSDT Perpetual","8h","0.004689%"
"2024-06-20 01:00:00","SUIUSDT Perpetual","8h","-0.010128%"
"2024-06-19 17:00:00","SUIUSDT Perpetual","8h","-0.008157%"
"2024-06-19 09:00:00","SUIUSDT Perpetual","8h","0.000138%"
"2024-06-19 01:00:00","SUIUSDT Perpetual","8h","-0.010206%"
"2024-06-18 17:00:00","SUIUSDT Perpetual","8h","-0.009429%"
"2024-06-18 09:00:00","SUIUSDT Perpetual","8h","0.004609%"
"2024-06-18 01:00:00","SUIUSDT Perpetual","8h","0.003955%"
"2024-06-17 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-17 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-17 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-16 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-16 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-16 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-15 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-15 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-15 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-14 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-14 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-14 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-13 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-13 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-13 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-12 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-12 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-12 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-11 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-11 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-11 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-10 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-10 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-10 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-09 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-09 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-09 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-08 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-08 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-08 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-07 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-07 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-07 01:00:00","SUIUSDT Perpetual","8h","0.018454%"
"2024-06-06 17:00:00","SUIUSDT Perpetual","8h","0.012105%"
"2024-06-06 09:00:00","SUIUSDT Perpetual","8h","0.018802%"
"2024-06-06 01:00:00","SUIUSDT Perpetual","8h","0.013819%"
"2024-06-05 17:00:00","SUIUSDT Perpetual","8h","0.019877%"
"2024-06-05 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-05 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-04 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-04 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-04 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-03 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-03 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-03 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-02 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-02 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-02 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-01 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-01 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-06-01 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-31 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-31 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-31 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-30 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-30 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-30 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-29 17:00:00","SUIUSDT Perpetual","8h","0.013474%"
"2024-05-29 09:00:00","SUIUSDT Perpetual","8h","0.022815%"
"2024-05-29 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-28 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-28 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-28 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-27 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-27 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-27 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-26 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-26 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-26 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-25 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-25 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-25 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-24 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-24 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-24 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-23 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-23 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-23 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-22 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-22 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-22 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-21 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-21 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-21 01:00:00","SUIUSDT Perpetual","8h","-0.004531%"
"2024-05-20 17:00:00","SUIUSDT Perpetual","8h","-0.004162%"
"2024-05-20 09:00:00","SUIUSDT Perpetual","8h","-0.003550%"
"2024-05-20 01:00:00","SUIUSDT Perpetual","8h","-0.000235%"
"2024-05-19 17:00:00","SUIUSDT Perpetual","8h","0.003902%"
"2024-05-19 09:00:00","SUIUSDT Perpetual","8h","0.003224%"
"2024-05-19 01:00:00","SUIUSDT Perpetual","8h","0.007122%"
"2024-05-18 17:00:00","SUIUSDT Perpetual","8h","0.001980%"
"2024-05-18 09:00:00","SUIUSDT Perpetual","8h","-0.007742%"
"2024-05-18 01:00:00","SUIUSDT Perpetual","8h","-0.021628%"
"2024-05-17 17:00:00","SUIUSDT Perpetual","8h","-0.018501%"
"2024-05-17 09:00:00","SUIUSDT Perpetual","8h","-0.005435%"
"2024-05-17 01:00:00","SUIUSDT Perpetual","8h","-0.022917%"
"2024-05-16 17:00:00","SUIUSDT Perpetual","8h","-0.014003%"
"2024-05-16 09:00:00","SUIUSDT Perpetual","8h","-0.006451%"
"2024-05-16 01:00:00","SUIUSDT Perpetual","8h","-0.028519%"
"2024-05-15 17:00:00","SUIUSDT Perpetual","8h","-0.026722%"
"2024-05-15 09:00:00","SUIUSDT Perpetual","8h","-0.035377%"
"2024-05-15 01:00:00","SUIUSDT Perpetual","8h","-0.005892%"
"2024-05-14 17:00:00","SUIUSDT Perpetual","8h","0.002319%"
"2024-05-14 09:00:00","SUIUSDT Perpetual","8h","0.008011%"
"2024-05-14 01:00:00","SUIUSDT Perpetual","8h","-0.001764%"
"2024-05-13 17:00:00","SUIUSDT Perpetual","8h","0.002305%"
"2024-05-13 09:00:00","SUIUSDT Perpetual","8h","-0.001895%"
"2024-05-13 01:00:00","SUIUSDT Perpetual","8h","0.000525%"
"2024-05-12 17:00:00","SUIUSDT Perpetual","8h","0.000185%"
"2024-05-12 09:00:00","SUIUSDT Perpetual","8h","0.000888%"
"2024-05-12 01:00:00","SUIUSDT Perpetual","8h","0.005162%"
"2024-05-11 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-11 09:00:00","SUIUSDT Perpetual","8h","0.002905%"
"2024-05-11 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-10 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-10 09:00:00","SUIUSDT Perpetual","8h","-0.018068%"
"2024-05-10 01:00:00","SUIUSDT Perpetual","8h","-0.006530%"
"2024-05-09 17:00:00","SUIUSDT Perpetual","8h","0.001997%"
"2024-05-09 09:00:00","SUIUSDT Perpetual","8h","-0.008943%"
"2024-05-09 01:00:00","SUIUSDT Perpetual","8h","0.001199%"
"2024-05-08 17:00:00","SUIUSDT Perpetual","8h","-0.002904%"
"2024-05-08 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-08 01:00:00","SUIUSDT Perpetual","8h","0.002583%"
"2024-05-07 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-07 09:00:00","SUIUSDT Perpetual","8h","-0.002493%"
"2024-05-07 01:00:00","SUIUSDT Perpetual","8h","0.004122%"
"2024-05-06 17:00:00","SUIUSDT Perpetual","8h","0.006840%"
"2024-05-06 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-06 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-05-05 17:00:00","SUIUSDT Perpetual","8h","0.008454%"
"2024-05-05 09:00:00","SUIUSDT Perpetual","8h","-0.000186%"
"2024-05-05 01:00:00","SUIUSDT Perpetual","8h","-0.020626%"
"2024-05-04 17:00:00","SUIUSDT Perpetual","8h","-0.011344%"
"2024-05-04 09:00:00","SUIUSDT Perpetual","8h","-0.035275%"
"2024-05-04 01:00:00","SUIUSDT Perpetual","8h","-0.043356%"
"2024-05-03 17:00:00","SUIUSDT Perpetual","8h","-0.030306%"
"2024-05-03 09:00:00","SUIUSDT Perpetual","8h","-0.019651%"
"2024-05-03 01:00:00","SUIUSDT Perpetual","8h","-0.011611%"
"2024-05-02 17:00:00","SUIUSDT Perpetual","8h","-0.003331%"
"2024-05-02 09:00:00","SUIUSDT Perpetual","8h","-0.021122%"
"2024-05-02 01:00:00","SUIUSDT Perpetual","8h","-0.013294%"
"2024-05-01 17:00:00","SUIUSDT Perpetual","8h","-0.025354%"
"2024-05-01 09:00:00","SUIUSDT Perpetual","8h","-0.030523%"
"2024-05-01 01:00:00","SUIUSDT Perpetual","8h","-0.011918%"
"2024-04-30 17:00:00","SUIUSDT Perpetual","8h","-0.010337%"
"2024-04-30 09:00:00","SUIUSDT Perpetual","8h","-0.009851%"
"2024-04-30 01:00:00","SUIUSDT Perpetual","8h","-0.007185%"
"2024-04-29 17:00:00","SUIUSDT Perpetual","8h","-0.001904%"
"2024-04-29 09:00:00","SUIUSDT Perpetual","8h","-0.019090%"
"2024-04-29 01:00:00","SUIUSDT Perpetual","8h","-0.019709%"
"2024-04-28 17:00:00","SUIUSDT Perpetual","8h","-0.022268%"
"2024-04-28 09:00:00","SUIUSDT Perpetual","8h","-0.029154%"
"2024-04-28 01:00:00","SUIUSDT Perpetual","8h","-0.026825%"
"2024-04-27 17:00:00","SUIUSDT Perpetual","8h","-0.008661%"
"2024-04-27 09:00:00","SUIUSDT Perpetual","8h","-0.006904%"
"2024-04-27 01:00:00","SUIUSDT Perpetual","8h","-0.004413%"
"2024-04-26 17:00:00","SUIUSDT Perpetual","8h","-0.009884%"
"2024-04-26 09:00:00","SUIUSDT Perpetual","8h","-0.015730%"
"2024-04-26 01:00:00","SUIUSDT Perpetual","8h","0.006888%"
"2024-04-25 17:00:00","SUIUSDT Perpetual","8h","0.000883%"
"2024-04-25 09:00:00","SUIUSDT Perpetual","8h","-0.000168%"
"2024-04-25 01:00:00","SUIUSDT Perpetual","8h","-0.006242%"
"2024-04-24 17:00:00","SUIUSDT Perpetual","8h","0.005687%"
"2024-04-24 09:00:00","SUIUSDT Perpetual","8h","-0.020526%"
"2024-04-24 01:00:00","SUIUSDT Perpetual","8h","0.003396%"
"2024-04-23 17:00:00","SUIUSDT Perpetual","8h","-0.031473%"
"2024-04-23 09:00:00","SUIUSDT Perpetual","8h","-0.017455%"
"2024-04-23 01:00:00","SUIUSDT Perpetual","8h","-0.015300%"
"2024-04-22 17:00:00","SUIUSDT Perpetual","8h","-0.009048%"
"2024-04-22 09:00:00","SUIUSDT Perpetual","8h","-0.014909%"
"2024-04-22 01:00:00","SUIUSDT Perpetual","8h","-0.011218%"
"2024-04-21 17:00:00","SUIUSDT Perpetual","8h","-0.006669%"
"2024-04-21 09:00:00","SUIUSDT Perpetual","8h","-0.010746%"
"2024-04-21 01:00:00","SUIUSDT Perpetual","8h","-0.001939%"
"2024-04-20 17:00:00","SUIUSDT Perpetual","8h","-0.006047%"
"2024-04-20 09:00:00","SUIUSDT Perpetual","8h","-0.000325%"
"2024-04-20 01:00:00","SUIUSDT Perpetual","8h","-0.004991%"
"2024-04-19 17:00:00","SUIUSDT Perpetual","8h","-0.016115%"
"2024-04-19 09:00:00","SUIUSDT Perpetual","8h","-0.045277%"
"2024-04-19 01:00:00","SUIUSDT Perpetual","8h","-0.031034%"
"2024-04-18 17:00:00","SUIUSDT Perpetual","8h","-0.020977%"
"2024-04-18 09:00:00","SUIUSDT Perpetual","8h","0.007004%"
"2024-04-18 01:00:00","SUIUSDT Perpetual","8h","-0.020595%"
"2024-04-17 17:00:00","SUIUSDT Perpetual","8h","-0.021133%"
"2024-04-17 09:00:00","SUIUSDT Perpetual","8h","-0.008588%"
"2024-04-17 01:00:00","SUIUSDT Perpetual","8h","0.009349%"
"2024-04-16 17:00:00","SUIUSDT Perpetual","8h","-0.010784%"
"2024-04-16 09:00:00","SUIUSDT Perpetual","8h","-0.012675%"
"2024-04-16 01:00:00","SUIUSDT Perpetual","8h","-0.014523%"
"2024-04-15 17:00:00","SUIUSDT Perpetual","8h","-0.021582%"
"2024-04-15 09:00:00","SUIUSDT Perpetual","8h","-0.015598%"
"2024-04-15 01:00:00","SUIUSDT Perpetual","8h","0.004574%"
"2024-04-14 17:00:00","SUIUSDT Perpetual","8h","-0.004249%"
"2024-04-14 09:00:00","SUIUSDT Perpetual","8h","-0.021984%"
"2024-04-14 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-04-13 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-04-13 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-04-13 01:00:00","SUIUSDT Perpetual","8h","0.018507%"
"2024-04-12 17:00:00","SUIUSDT Perpetual","8h","0.021592%"
"2024-04-12 09:00:00","SUIUSDT Perpetual","8h","0.021091%"
"2024-04-12 01:00:00","SUIUSDT Perpetual","8h","0.015516%"
"2024-04-11 17:00:00","SUIUSDT Perpetual","8h","0.018065%"
"2024-04-11 09:00:00","SUIUSDT Perpetual","8h","0.017604%"
"2024-04-11 01:00:00","SUIUSDT Perpetual","8h","0.012992%"
"2024-04-10 17:00:00","SUIUSDT Perpetual","8h","0.019403%"
"2024-04-10 09:00:00","SUIUSDT Perpetual","8h","0.024538%"
"2024-04-10 01:00:00","SUIUSDT Perpetual","8h","0.023594%"
"2024-04-09 17:00:00","SUIUSDT Perpetual","8h","0.020657%"
"2024-04-09 09:00:00","SUIUSDT Perpetual","8h","0.020226%"
"2024-04-09 01:00:00","SUIUSDT Perpetual","8h","0.024802%"
"2024-04-08 17:00:00","SUIUSDT Perpetual","8h","0.015647%"
"2024-04-08 09:00:00","SUIUSDT Perpetual","8h","0.021163%"
"2024-04-08 01:00:00","SUIUSDT Perpetual","8h","0.025437%"
"2024-04-07 17:00:00","SUIUSDT Perpetual","8h","0.019511%"
"2024-04-07 09:00:00","SUIUSDT Perpetual","8h","0.017775%"
"2024-04-07 01:00:00","SUIUSDT Perpetual","8h","0.017280%"
"2024-04-06 17:00:00","SUIUSDT Perpetual","8h","0.013813%"
"2024-04-06 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-04-06 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-04-05 17:00:00","SUIUSDT Perpetual","8h","0.010522%"
"2024-04-05 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-04-05 01:00:00","SUIUSDT Perpetual","8h","0.014358%"
"2024-04-04 17:00:00","SUIUSDT Perpetual","8h","0.010731%"
"2024-04-04 09:00:00","SUIUSDT Perpetual","8h","0.013179%"
"2024-04-04 01:00:00","SUIUSDT Perpetual","8h","0.012778%"
"2024-04-03 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-04-03 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-04-03 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-04-02 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-04-02 09:00:00","SUIUSDT Perpetual","8h","0.018774%"
"2024-04-02 01:00:00","SUIUSDT Perpetual","8h","0.026302%"
"2024-04-01 17:00:00","SUIUSDT Perpetual","8h","0.034352%"
"2024-04-01 09:00:00","SUIUSDT Perpetual","8h","0.040806%"
"2024-04-01 01:00:00","SUIUSDT Perpetual","8h","0.042606%"
"2024-03-31 17:00:00","SUIUSDT Perpetual","8h","0.044681%"
"2024-03-31 09:00:00","SUIUSDT Perpetual","8h","0.029525%"
"2024-03-31 01:00:00","SUIUSDT Perpetual","8h","0.035775%"
"2024-03-30 17:00:00","SUIUSDT Perpetual","8h","0.031587%"
"2024-03-30 09:00:00","SUIUSDT Perpetual","8h","0.045509%"
"2024-03-30 01:00:00","SUIUSDT Perpetual","8h","0.038001%"
"2024-03-29 17:00:00","SUIUSDT Perpetual","8h","0.045446%"
"2024-03-29 09:00:00","SUIUSDT Perpetual","8h","0.039960%"
"2024-03-29 01:00:00","SUIUSDT Perpetual","8h","0.044474%"
"2024-03-28 17:00:00","SUIUSDT Perpetual","8h","0.031394%"
"2024-03-28 09:00:00","SUIUSDT Perpetual","8h","0.051076%"
"2024-03-28 01:00:00","SUIUSDT Perpetual","8h","0.043216%"
"2024-03-27 17:00:00","SUIUSDT Perpetual","8h","0.063761%"
"2024-03-27 09:00:00","SUIUSDT Perpetual","8h","0.036247%"
"2024-03-27 01:00:00","SUIUSDT Perpetual","8h","0.042586%"
"2024-03-26 17:00:00","SUIUSDT Perpetual","8h","0.029761%"
"2024-03-26 09:00:00","SUIUSDT Perpetual","8h","0.021987%"
"2024-03-26 01:00:00","SUIUSDT Perpetual","8h","0.012307%"
"2024-03-25 17:00:00","SUIUSDT Perpetual","8h","0.010454%"
"2024-03-25 09:00:00","SUIUSDT Perpetual","8h","0.014499%"
"2024-03-25 01:00:00","SUIUSDT Perpetual","8h","0.011040%"
"2024-03-24 17:00:00","SUIUSDT Perpetual","8h","0.015401%"
"2024-03-24 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-03-24 01:00:00","SUIUSDT Perpetual","8h","0.011568%"
"2024-03-23 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-03-23 09:00:00","SUIUSDT Perpetual","8h","0.017504%"
"2024-03-23 01:00:00","SUIUSDT Perpetual","8h","0.026987%"
"2024-03-22 17:00:00","SUIUSDT Perpetual","8h","0.025883%"
"2024-03-22 09:00:00","SUIUSDT Perpetual","8h","0.029901%"
"2024-03-22 01:00:00","SUIUSDT Perpetual","8h","0.017672%"
"2024-03-21 17:00:00","SUIUSDT Perpetual","8h","0.025345%"
"2024-03-21 09:00:00","SUIUSDT Perpetual","8h","0.032465%"
"2024-03-21 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-03-20 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-03-20 09:00:00","SUIUSDT Perpetual","8h","0.019412%"
"2024-03-20 01:00:00","SUIUSDT Perpetual","8h","0.019245%"
"2024-03-19 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-03-19 09:00:00","SUIUSDT Perpetual","8h","0.010895%"
"2024-03-19 01:00:00","SUIUSDT Perpetual","8h","0.031590%"
"2024-03-18 17:00:00","SUIUSDT Perpetual","8h","0.032580%"
"2024-03-18 09:00:00","SUIUSDT Perpetual","8h","0.012354%"
"2024-03-18 01:00:00","SUIUSDT Perpetual","8h","0.012983%"
"2024-03-17 17:00:00","SUIUSDT Perpetual","8h","0.020404%"
"2024-03-17 09:00:00","SUIUSDT Perpetual","8h","0.019211%"
"2024-03-17 01:00:00","SUIUSDT Perpetual","8h","0.028127%"
"2024-03-16 17:00:00","SUIUSDT Perpetual","8h","0.039168%"
"2024-03-16 09:00:00","SUIUSDT Perpetual","8h","0.011437%"
"2024-03-16 01:00:00","SUIUSDT Perpetual","8h","0.018456%"
"2024-03-15 17:00:00","SUIUSDT Perpetual","8h","0.034215%"
"2024-03-15 09:00:00","SUIUSDT Perpetual","8h","0.056994%"
"2024-03-15 01:00:00","SUIUSDT Perpetual","8h","0.065145%"
"2024-03-14 17:00:00","SUIUSDT Perpetual","8h","0.078317%"
"2024-03-14 09:00:00","SUIUSDT Perpetual","8h","0.054420%"
